index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,age_certification_encoded,imdb_category_encoded
2648,tm351201,In the Family,0,"The neurotic Fikret and tavern singer Solmaz, whose 21 year long relationships end on the same day, meet through a funny coincidence. When Solmaz's daughter Zeynep decides to marry her lover from Adana, the ever-fearful Fikret ends up having to play the role of his life. Intended at first to be kept in the family, the wedding becomes a much bigger event upon the insistence of the groom's relatives. Can our heroes come to terms with the traditional Adana family who carry guns and own a kebab restaurant chain, and see the wedding through without mishaps?",2017.0,PG-13,124.0,tt7642818,7.699999999999999,23297.000000000004,3,0
2650,ts75750,Revolutionary Love,1,"Byun Hyuk is the younger son of a rich conglomerate family who was born with a silver spoon in his mouth. The lack of difficulties in life contributed to the carefree and hopelessly positive mindset of his. One day, he meets a girl who is everything that he is not. This drama is a depiction of youth where they learn about love and friendship.",2017.0,TV-MA,68.0,tt7340800,6.9,666.0,4,0
2651,ts76540,Dennis & Gnasher Unleashed!,1,"An animated series about a 10-year-old much-loved mischief-maker Dennis, his fearless friends and their hometown.",2017.0,TV-Y7,13.0,tt7081512,7.299999999999999,82.0,2,0
2659,ts84555,The Unknown Hitman: The Story of El Cholo AdriÃ¡n,1,"Based on real events, the fictional story of Mexican drug lord El Chato's number one hitman, El Cholo.",2017.0,TV-MA,48.99999999999999,tt6524440,6.699999999999999,144.0,4,0
2663,ts86067,Death by Magic,1,"Magician Drummond Money-Coutts travels the globe, sharing his infectious love of his craft and attempting feats that proved fatal to other magicians.",2018.0000000000002,TV-14,33.0,tt8887956,6.1,629.0,3,0
2665,tm372061,Sudani from Nigeria,0,"When a soccer club manager brings one of his injured foreign players home to recuperate, they form an unlikely bond despite their cultural differences.",2018.0000000000002,PG,123.0,tt7582102,8.199999999999998,4159.0,2,0
2668,tm445153,Njan Prakashan,0,"Pining for a lavish life abroad, a lazy but lovable guy next door crafts a scam to avoid a career in nursing and find a wealthy spouse to secure a visa.",2018.0000000000002,G,131.0,tt8286926,7.6,4304.0,1,0
2679,ts82564,Jimmy: The True Story of a True Idiot,1,"In the 1980s, a simple-minded fool named Hideaki meets comedy legend Sanma, changes his name to Jimmy and becomes a comedic superstar.",2018.0000000000002,TV-MA,42.0,tt6866914,6.799999999999999,77.0,4,0
2682,ts83430,Smoking,1,"Seeking a greater justice, a band of homeless assassins flays their human targets and delivers the tattooed skins as proof of a contract fulfilled.",2018.0000000000002,TV-MA,24.000000000000004,tt8758778,7.4,456.0,4,0
2685,tm432327,C/o Kancharapalem,0,"From a schoolboyâ€™s crush to a middle-aged bachelorâ€™s office romance, four love stories spanning age, religion and status unfold in a small Indian town.",2018.0000000000002,PG,152.0,tt7391996,9.0,6562.0,2,0
2686,tm275437,Coin Heist,0,"When a crisis threatens to destroy their high school, four teens hatch a daring plan to raise $10 million. Step one? Breaking into the U.S. Mint.",2017.0,PG,97.0,tt5740806,4.8,2638.0,2,0
2687,ts80859,Here to Heart,1,She has more than work on her mind. Wen Nuan decides to quit her high-paying job in England to work as an executive assistant to the founder of a high-tech company in China. Zhan Nan Xian started the company with his classmates and used his financial savvy to weather the economic downturn and keep the company successful. It turns out that Wen Nuan and Nan Xian were in a relationship in the past. Can Wen Nuan make herself indispensable to Nan Xian in both his work and his life?,2018.0000000000002,TV-14,45.0,tt8791742,7.5,219.00000000000003,3,0
2692,ts75357,LEGO Elves: Secrets of Elvendale,1,"Armed with a powerful amulet, a teenage guardian is tasked with protecting her little sister -- and all of Elvendale. Based on the popular web series.",2017.0,TV-Y7,24.000000000000004,tt7322926,6.9,163.0,2,0
2698,ts79707,Edha,1,"Revenge, passion and dark secrets push a successful fashion designer and single mother to her limits when she meets a handsome and mysterious man.",2018.0000000000002,TV-MA,40.0,tt7956274,4.9,632.0,4,0
2699,tm318492,Overnight Republic,0,"Peker Mengen wins the post of mayor in a remote town with the promise of a visit by the prime minister and making the town a province. When the people do not forget his promise, Mengen ends up persuading the prime minister to visit the town with his idiosyncratic methods. After consulting with his advisors, Peker prepares a grandiose welcome ceremony, but when the ceremony gets out of his control, the town of 5000 people suddenly ends up becoming a country, one that is at war with America. As Peker Mengen, his unwillingly married wife Mualla and his advisors try to keep America at bay and struggle with the difficulties of establishing a new country, they even get the help of an alien to achieve their goals.",2017.0,PG-13,105.00000000000001,tt6721848,5.799999999999999,4632.0,3,0
2701,ts93947,Wrong Kind of Black,1,"From the crocs and cops of 1960s Queensland to the blood-splattered disco floors of 1970s Melbourne, comes the hilarious and heartbreaking story of afro bearing, flare wearing DJ Monty Pryor and his brother Paul.",2018.0000000000002,TV-MA,16.0,tt8660874,7.699999999999999,148.0,4,0
2704,tm446574,Love Jacked,0,"Maya, a headstrong 28-year-old with artistic ambitions â€“ a strong contrast to what her father Ed wants: a dutiful daughter to run the family store. Ed is shocked when Maya takes her assertions of independence a step further and decides to travel to Africa for inspiration and returns with a fiancÃ© who is not quite what he seems.",2018.0000000000002,PG-13,100.0,tt4329242,5.9,2142.0,3,0
2710,tm363181,Ladies First,0,"An inspirational survival story of Deepika Kumari who, as a girl born on the roadside to abject poverty in rural India, went in search of food, stumbled upon archery, and within 4 years became the Number One archer in the World.",2017.0,G,39.0,tt4389410,3.9,25.0,1,0
2712,tm326773,Sunday's Illness,0,"Annabel is a successful businesswoman with a wealthy husband. At a reception in her villa she meets a woman, a member of the catering staff who has been hired for the evening. This woman is none other than her own daughter Chiara, whom she had left over thirty years ago. Chiara was just eight years old at the time. She now approaches her mother with an unusual request: to spend ten days together with her.",2018.0000000000002,PG-13,113.0,tt6053948,6.9,3484.0,3,0
2716,ts84167,Age of Rebellion,1,"Campus bullying is a serious issue that every school try to root out. When the bullying manifests to outside of the school, who is responsible to stop it?",2018.0000000000002,TV-MA,83.0,tt8931836,8.6,49.0,4,0
2718,tm436266,Born Racer,0,"A powerful and inspirational story of dedication, danger, fear, and the rare â€˜willâ€™ some of us have to defy all personal limitations.  Experience the fastest motorsport on earth through the eyes of five-time champion Scott Dixon and the Chip Ganassi Racing team. Filmed with an access all areas lens, â€˜Born Racerâ€™ follows the people who are passionate about the world of auto racing and asks why some individuals feel compelled to face danger and risk their lives in order to win.  Both action-packed and highly-intimate, it features an intense blend of up close and personal filming with never-before-seen spectacular, cutting-edge racing footage to explore a sport that defines the very people who inhabit it, and pushes them to the edge in their desire for success.",2018.0000000000002,R,88.0,tt6936350,6.1,256.0,4,0
2721,tm411257,Kevin James: Never Don't Give Up,0,"Kevin James makes his long-awaited return to stand-up in this family-friendly special, dishing on fatherhood, fans, his disdain for allergies and more.",2018.0000000000002,PG,62.0,tt8324578,6.1,1448.0,2,0
2726,ts81886,All About the Washingtons,1,"The wife of a legendary rapper launches her own career, which puts his life into a tailspin.",2018.0000000000002,TV-G,23.0,tt7661368,4.8,708.0,1,0
2727,tm425748,Cook Off,0,A Zimbabwean single mother's life is turned upside down when her son enters her into a reality TV cooking competition.,2017.0,PG,116.00000000000001,tt7981318,6.1,337.0,2,0
2732,ts77219,Part-Time Idol,1,"This drama takes place in fictional entertainment company where a producer who has produced many famous idols suddenly has an existential crisis and disappears. Years later he appears and starts to put together a co-ed idol group, which is when the story begins.",2017.0,TV-14,40.0,tt8835780,6.699999999999999,108.0,3,0
2734,ts82550,The Single Wives,1,"Dating coach Matthew Hussey helps four divorced women get back in the game, teaching them the ins-and-outs of the dating world, what men are thinking and how to get their attention.",2018.0000000000002,TV-MA,50.0,tt8694342,6.5,73.0,4,0
2738,tm321149,Fishtronaut: The Movie,0,"Fishtronaut, Marina and Zeek travel to the big city in search of Grandpa, only to find that everyone else has mysteriously vanished too.",2018.0000000000002,G,88.0,tt7804254,7.5,72.0,1,0
2741,tm313424,Pad Man,0,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",2018.0000000000002,PG-13,140.0,tt7218518,7.9,25269.0,3,0
2744,ts75320,A Boy Named Flora A,1,A 28-year-old layabout begins to re-examine his life when his dysfunctional family assembles to pay respects to a dying grandmother who wonâ€™t pass on.,2017.0,TV-MA,89.0,tt6284014,7.9,314.0,4,0
2745,tm351171,My Travel Buddy,0,"Days before Eid, a salesman fired from his job drives to meet his girlfriend's family, but the trip goes astray due to his zany travel buddy.",2017.0,PG-13,115.0,tt7535792,6.1,6656.0,3,0
2748,ts57913,Strongest Deliveryman,1,Two gutsy food delivery workers strive to overcome their socioeconomic disadvantages to achieve big goals -- and bump into love along the way.,2017.0,TV-MA,55.0,tt7022748,7.4,626.0,4,0
2751,tm322200,Superlopez,0,Juan LÃ³pez must balance an office job with heroic feats to save the love of his life and native planet ChitÃ³n.,2018.0000000000002,G,108.0,tt4110388,5.4,3574.0,1,0
2752,tm407349,The Birth Reborn 2,0,No description available,2018.0000000000002,PG,91.0,tt16114198,6.6,5.0,2,0
2754,tm360945,Soorma,0,"Soorma, a comeback story of the hockey legend Sandeep Singh is a biopic that chronicles the life and times of the famed hockey player.",2018.0000000000002,PG-13,131.0,tt7690638,7.4,5103.0,3,0
2756,ts82887,The Could've-Gone-All-the-Way Committee,1,People bring their stories of missed lust connections to an objective panel of experts who then judge whether they could have gone all the way or not.,2018.0000000000002,TV-14,24.000000000000004,tt8499662,6.799999999999999,102.0,3,0
2759,tm294696,Bygones Be Bygones,0,A mother's plan to find her bachelor son a match derails when a new prospect turns up and sinister schemes unfold.,2017.0,PG-13,103.0,tt6318200,6.199999999999999,3973.0,3,0
2777,tm326089,Mubarakan,0,"Singleton Kartar Singh is left with the responsibility of raising his two orphaned nephews. He asks his brother in Punjab to raise Charan and his sister in London to raise Karan. When the twins cross continents, they leave behind a trail of confusion.",2017.0,PG-13,156.0,tt6272828,5.6,3906.0,3,0
2780,tm444564,Tattoo of Revenge,0,"After suffering a violent incident, a woman decides to become a vigilante, defending every woman who has suffered from physical or psychological abuse.",2018.0000000000002,R,150.0,tt8276106,4.9,112.0,4,0
2783,tm430748,Neevevaro,0,"As Kalyan, a blind chef and Vennela, who comes visiting him at his restaurant, fall in love and start making plans for their future, Vennela goes missing. Series of unexpected and shocking events follow.",2018.0000000000002,PG,130.0,tt8571410,6.9,809.0,2,0
2784,ts81632,A House of Blocks,1,"Yijuan and her mentally ill sister Kaiqi struggle to be happy in the face of misfortune, criminal intrigue, marital strife, an exorcism and a ghost.",2017.0,TV-MA,84.0,tt7053684,2.3,137.0,4,0
2785,ts83710,First and Last,1,Take an intimate look at the emotionally charged first and last days of new and soon-to-be released inmates at Georgia's Gwinnett County Jail.,2018.0000000000002,TV-MA,44.0,tt8893502,6.699999999999999,420.99999999999994,4,0
